name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
robust-terrain-14443,10,0.01,0.02,job_shifting_1_MAB_80,0.1,0,135267795.68079203,"[3578310.914579, 714424.279311, 1681301.262539, 604242.934752, 603581.000088, 1114604.119188, 997715.352238, 634605.6344349999, 566983.594264, 732080.8940519999, 539549.7816900001, 557619.412618, 641722.762816, 702748.8012669999, 1513304.942484, 1191284.35211, 482151.743568, 973433.972922, 974976.391463, 970707.942575, 2071705.204353, 2123667.2375550005, 2169995.928378, 2413737.718165, 1557646.449601, 1994082.686965, 2044877.518304, 2046287.56764, 2217254.008385, 2050161.018077, 1725524.179779, 1851349.497803, 1971535.017317, 1900597.289549, 1985809.396003, 2196773.891889, 1762338.871063, 2080189.968375, 1712403.509519, 2050926.026318, 2351418.390619, 2850672.068188, 3277376.663369, 2977584.113222, 1933295.057108, 2657346.7047360004, 1247003.824263, 2449670.556159, 2411511.9454840003, 1292348.238824, 1256627.907545, 774302.276804, 857728.6056799999, 2042886.3556269996, 2186668.227906, 1722716.680177, 997206.194844, 1306117.46673, 829348.976577, 1195683.885012, 1662429.2653829998, 1772945.627936, 1865499.1380980003, 1656820.548693, 1893054.915454, 1813524.098812, 2166319.127263, 1856792.789474, 1664017.5085580002, 2541704.769682, 1953762.602248, 1749228.330707, 1649166.049759, 1824206.809273, 2119843.870512, 1876224.218754, 2256474.73175, 1979752.780302, 2323150.640963, 2323150.6443]",True
amber-snowflake-14444,15,0.01,0.02,job_shifting_1_MAB_80,0.1,0,133291494.570405,"[3578310.899823, 714424.3000469999, 1681301.267511, 604242.986453, 603581.008436, 1114604.10491, 997715.358612, 634605.6383449999, 566983.573134, 732080.9015139999, 539549.7876380001, 557619.419591, 641722.7699780001, 702748.809604, 1513304.947876, 1191284.358609, 482151.751866, 973433.895886, 974976.373942, 970707.878074, 2071705.33618, 2123667.374495, 2169995.854291, 2413737.647929, 1557646.421049, 1994082.655888, 2044877.4460239997, 2046287.497152, 2217253.935131, 2050160.945936, 1725524.105434, 1851349.434672, 1971534.946163, 1900597.24582, 1985809.415126, 2196773.906905, 1762338.875808, 2080189.966369, 1712403.5344880002, 2050926.022756, 2351418.413598, 2850672.0584440003, 3277376.6740499996, 2977584.122074, 1933295.067289, 2657346.7112840004, 1247003.835632, 1414619.633822, 1470261.9025540005, 1292348.24223, 1256627.912425, 774302.28483, 857728.6134309999, 2042886.366015, 2186668.234197, 1722716.6900339995, 997206.205826, 1306117.474416, 829348.987216, 1195683.896133, 1662429.2890269996, 1772945.600686, 1865499.2125210003, 1656820.5530299998, 1893054.922944, 1813524.1026510005, 2166319.133112, 1856792.793351, 1664017.5120120002, 2541704.772572, 1953762.60285, 1749228.3333339998, 1649166.053984, 1824206.813804, 2119843.874111, 1876224.274932, 2256474.732033, 1979752.782553, 2323150.643309, 2323150.642624]",True
sage-surf-14445,25,0.01,0.02,job_shifting_1_MAB_80,0.1,0,133291493.55806497,"[3578310.904954, 714424.302734, 1681301.26493, 604242.983139, 603581.011061, 1114604.104198, 997715.357221, 634605.5545689999, 566983.512161, 732080.8775559999, 539549.704568, 557619.343244, 641722.7025540001, 702748.796671, 1513304.902305, 1191284.2779509998, 482151.668366, 973433.943647, 974976.328988, 970707.873176, 2071705.33963, 2123667.304512, 2169995.886322, 2413737.649293, 1557646.372358, 1994082.613304, 2044877.446232, 2046287.494192, 2217253.935763, 2050160.944019, 1725524.1035759998, 1851349.424171, 1971534.944935, 1900597.223305, 1985809.394168, 2196773.892789, 1762338.873574, 2080189.962372, 1712403.515031, 2050926.024886, 2351418.38893, 2850672.124698, 3277376.7086349996, 2977584.117037, 1933295.05912, 2657346.7080940004, 1247003.8253209998, 1414619.631226, 1470261.8808610002, 1292348.24277, 1256627.910049, 774302.278878, 857728.6103409999, 2042886.36238, 2186668.2349489997, 1722716.6827289998, 997206.199112, 1306117.47095, 829348.981176, 1195683.890133, 1662429.3039879997, 1772945.5787759998, 1865499.1455210005, 1656820.548606, 1893054.919037, 1813524.099856, 2166319.1295959996, 1856792.791269, 1664017.510047, 2541704.76963, 1953762.600293, 1749228.3290199998, 1649166.0511480002, 1824206.812651, 2119843.871503, 1876224.223011, 2256474.732539, 1979752.79246, 2323150.642346, 2323150.640954]",True
brisk-donkey-14446,50,0.01,0.02,job_shifting_1_MAB_80,0.1,0,133291492.765535,"[3578310.9158860003, 714424.3677739999, 1681301.180657, 604242.89621, 603580.916826, 1114604.016871, 997715.275751, 634605.5494579999, 566983.507912, 732080.809241, 539549.701066, 557619.3357579999, 641722.680351, 702748.717597, 1513304.858755, 1191284.2690219998, 482151.658321, 973433.891615, 974976.311254, 970707.860858, 2071705.332336, 2123667.304543, 2169995.930195, 2413737.636503, 1557646.371926, 1994082.608237, 2044877.439524, 2046287.49874, 2217253.928638, 2050160.939405, 1725524.0981639998, 1851349.420356, 1971534.93927, 1900597.2171259995, 1985809.390585, 2196773.887934, 1762338.872075, 2080189.962748, 1712403.509921, 2050926.020817, 2351418.3917630003, 2850672.0231000003, 3277376.666614, 2977584.114793, 1933295.058698, 2657346.707522, 1247003.8260559998, 1414619.63096, 1470261.89342, 1292348.2384330002, 1256627.908333, 774302.27891, 857728.6139059999, 2042886.3621099996, 2186668.2244169996, 1722716.6760999998, 997206.19688, 1306117.466744, 829348.978364, 1195683.887033, 1662429.2721509996, 1772945.603871, 1865499.152907, 1656820.5679489998, 1893054.920942, 1813524.10408, 2166319.134958, 1856792.846217, 1664017.5129310002, 2541704.773214, 1953762.60688, 1749228.332561, 1649166.053769, 1824206.81096, 2119843.876597, 1876224.221804, 2256474.7318949997, 1979752.786354, 2323150.64035, 2323150.640763]",True
winter-water-14447,70,0.01,0.02,job_shifting_1_MAB_80,0.1,0,133291494.57644296,"[3578310.93793, 714424.2827859999, 1681301.260363, 604242.978489, 603580.999049, 1114604.100043, 997715.3514, 634605.6314279999, 566983.593076, 732080.8916559999, 539549.783102, 557619.4114199999, 641722.7620560001, 702748.804117, 1513304.943423, 1191284.353852, 482151.743538, 973433.971982, 974976.392036, 970707.941141, 2071705.205608, 2123667.2314330004, 2169995.928286, 2413737.717543, 1557646.44771, 1994082.686447, 2044877.52446, 2046287.554665, 2217253.946363, 2050160.956133, 1725524.155815, 1851349.426378, 1971534.944051, 1900597.231784, 1985809.396024, 2196773.918534, 1762338.886408, 2080189.964951, 1712403.51546, 2050926.022565, 2351418.390429, 2850672.0477190004, 3277376.670009, 2977584.118514, 1933295.061161, 2657346.715168, 1247003.83546, 1414619.636653, 1470261.8824230002, 1292348.252575, 1256627.911419, 774302.281969, 857728.6105719999, 2042886.3644999997, 2186668.236032, 1722716.685894, 997206.201606, 1306117.4736950002, 829348.9827259999, 1195683.895166, 1662429.2717819996, 1772945.592087, 1865499.1400770005, 1656820.55094, 1893054.921759, 1813524.101962, 2166319.1333669997, 1856792.792433, 1664017.511722, 2541704.772687, 1953762.604422, 1749228.332756, 1649166.052454, 1824206.811697, 2119843.872451, 1876224.223417, 2256474.7336359997, 1979752.782153, 2323150.647362, 2323150.680084]",True
autumn-firebrand-14448,3,0.01,0.002,job_shifting_1_MAB_80,0.1,0,133989528.252998,"[3578310.9080020003, 714424.317051, 1681301.262044, 604242.91156, 603580.928601, 890601.15425, 997715.277126, 634605.6329979999, 566983.593504, 732080.8962659999, 735882.804242, 557619.4130879999, 641722.76344, 887855.9539579999, 1513304.941974, 1191284.351503, 482151.7418, 973433.971474, 1108434.7120530002, 970707.942633, 2071705.219395, 2123667.2560940003, 2169995.855056, 2340941.493952, 1557646.37508, 1994082.64197, 2044877.4973059995, 2046287.491274, 2217253.931985, 2050160.960013, 1743883.913561, 1879892.872766, 2040085.18388, 1960569.432258, 2119374.9653930003, 2239559.493715, 1857714.755617, 2181070.315939, 1724837.410203, 2139928.34261, 2351418.396096, 2850672.035776, 3277376.6663269997, 2950719.33655, 1933295.059719, 2657346.7098530005, 1245861.537379, 1430014.288144, 1455005.1477409997, 1292348.239509, 1256627.909328, 774302.279017, 857728.608637, 1967269.282402, 2057180.9822309995, 1937680.809479, 996991.314647, 1260016.232736, 829348.9829399999, 1195683.891931, 1662429.3004409997, 1772300.62597, 1863676.778676, 1656808.897651, 1893054.9166429995, 1817823.508609, 2166319.128888, 1857393.718694, 1664299.7677620002, 2544052.758753, 1953762.597846, 1747107.5797239998, 1659207.6879090003, 1823617.700611, 2118802.6910599996, 1758184.4589500003, 2256761.5218249997, 1979752.776236, 2323751.622303, 2323751.618371]",True
worldly-donkey-14449,5,0.01,0.002,job_shifting_1_MAB_80,0.1,0,137441584.58169195,"[3578310.891968, 714424.6945549999, 1681301.209528, 604242.939589, 603580.95249, 1114604.038783, 997715.303352, 634605.5821199999, 566983.557892, 732080.820062, 539549.70597, 557619.3428059999, 641722.687193, 702748.727916, 1513304.86665, 1191284.302028, 482151.74978, 973433.95735, 974976.404534, 970707.938619, 2071705.38634, 2123667.557839, 2169995.879161, 2413737.670123, 1557646.40624, 1994082.634001, 2044877.468876, 2046287.525014, 2217254.017062, 2050160.992046, 1725524.155417, 1851349.481517, 1971535.029468, 1900597.2803609995, 1985809.463052, 2196773.973285, 1762338.955624, 2080190.044717, 1712403.591827, 2050926.088405, 2351418.45468, 2850672.2741710003, 3277376.718965, 2977584.142883, 1933295.094282, 2677517.98597, 2378296.580305, 2449670.630118, 2438037.626225, 2342326.134556, 1256627.994469, 774302.367773, 857728.635466, 2042886.394785, 2132487.603398, 1722716.708581, 997206.257237, 1306117.496019, 829349.00712, 1195683.917746, 1662429.3391759996, 1772945.767488, 1865499.1760130003, 1656820.579406, 1893054.948701, 1813524.127334, 2166319.162611, 1856792.816557, 1664017.539763, 2541704.780062, 1953762.626884, 1749228.3581009998, 1649166.078687, 1824206.855484, 2119843.964019, 1876224.254994, 2256474.763072, 1979752.812083, 2323150.65068, 2323150.682268]",True
pious-wind-14450,8,0.01,0.002,job_shifting_1_MAB_80,0.1,0,135267798.16291302,"[3578310.899999, 714424.725026, 1681301.273048, 604242.984317, 603581.0062170001, 1114604.108855, 997715.362806, 634605.640466, 566983.599625, 732080.901901, 539549.7904220001, 557619.421106, 641722.770122, 702748.738267, 1513304.949376, 1191284.363741, 482151.748677, 973433.977143, 974976.400592, 970707.950617, 2071705.231404, 2123667.5994960004, 2169995.916044, 2413737.677197, 1557646.398427, 1994082.652938, 2044877.464785, 2046287.524746, 2217253.968655, 2050160.970528, 1725524.1865319998, 1851349.502007, 1971535.022823, 1900597.305518, 1985809.466436, 2196773.966687, 1762338.948774, 2080190.03811, 1712403.5937770002, 2050926.033992, 2351418.4527930003, 2850672.2376590003, 3277376.7522819997, 2977584.201538, 1933295.142367, 2657346.788083, 1247003.901485, 2449670.617823, 2411512.018706, 1292348.321352, 1256627.987884, 774302.343904, 857728.647521, 2042886.378275, 2186668.304747, 1722716.7535349997, 997206.285674, 1306117.507353, 829349.033842, 1195683.894187, 1662429.2826499995, 1772945.623563, 1865499.144104, 1656820.55099, 1893054.9212899995, 1813524.105319, 2166319.131572, 1856792.794109, 1664017.5151280002, 2541704.768111, 1953762.599878, 1749228.328585, 1649166.0508490002, 1824206.809837, 2119843.869889, 1876224.220291, 2256474.7304539997, 1979752.783373, 2323150.639735, 2323150.640977]",True
brisk-plant-14451,10,0.01,0.002,job_shifting_1_MAB_80,0.1,0,135267795.23503202,"[3578310.938373, 714424.302244, 1681301.263893, 604242.98004, 603581.017175, 1114604.100598, 997715.354585, 634605.656796, 566983.594823, 732080.916705, 539549.8069490001, 557619.436444, 641722.787059, 702748.826499, 1513304.967146, 1191284.377856, 482151.684381, 973433.896092, 974976.316438, 970707.868345, 2071705.171666, 2123667.257503, 2169995.935658, 2413737.69197, 1557646.36858, 1994082.611206, 2044877.440475, 2046287.491445, 2217253.941781, 2050160.993977, 1725524.101883, 1851349.419348, 1971534.94099, 1900597.2250769995, 1985809.391781, 2196773.894397, 1762338.882069, 2080189.971633, 1712403.511686, 2050926.022371, 2351418.389983, 2850672.1473580003, 3277376.671077, 2977584.118893, 1933295.071331, 2657346.7115690005, 1247003.835645, 2449670.561308, 2411511.950779, 1292348.241077, 1256627.910951, 774302.292066, 857728.612276, 2042886.3605179996, 2186668.232438, 1722716.6824749997, 997206.199942, 1306117.469584, 829348.979267, 1195683.895629, 1662429.3071229998, 1772945.62597, 1865499.1409, 1656820.550953, 1893054.9231819997, 1813524.105637, 2166319.131458, 1856792.79142, 1664017.510005, 2541704.771826, 1953762.602201, 1749228.330413, 1649166.0517310002, 1824206.811785, 2119843.870909, 1876224.220613, 2256474.7314879997, 1979752.78289, 2323150.641308, 2323150.641117]",True
hardy-aardvark-14452,15,0.01,0.002,job_shifting_1_MAB_80,0.1,0,133291492.521178,"[3578310.928232, 714424.360448, 1681301.181434, 604242.896096, 603580.9292680001, 1114604.019415, 997715.269388, 634605.5484319999, 566983.510903, 732080.8129599999, 539549.700772, 557619.334713, 641722.6789660001, 702748.7291989999, 1513304.860368, 1191284.27036, 482151.663502, 973433.891827, 974976.31236, 970707.860796, 2071705.331165, 2123667.256982, 2169995.928475, 2413737.636225, 1557646.372871, 1994082.606118, 2044877.435255, 2046287.487913, 2217253.934493, 2050160.939326, 1725524.100547, 1851349.417024, 1971534.942737, 1900597.219498, 1985809.390486, 2196773.890049, 1762338.872296, 2080189.965704, 1712403.5123780002, 2050926.025169, 2351418.398452, 2850672.076458, 3277376.6721619996, 2977584.117264, 1933295.051355, 2657346.706342, 1247003.830239, 1414619.626141, 1470261.875471, 1292348.2372430002, 1256627.906333, 774302.277821, 857728.6047949999, 2042886.35699, 2186668.2274869997, 1722716.6839869998, 997206.198174, 1306117.469844, 829348.9747029999, 1195683.885014, 1662429.2673499996, 1772945.5517689998, 1865499.135089, 1656820.5447749998, 1893054.914078, 1813524.097556, 2166319.1273149997, 1856792.786109, 1664017.505353, 2541704.764709, 1953762.59502, 1749228.327718, 1649166.0440270002, 1824206.803833, 2119843.863792, 1876224.213648, 2256474.730284, 1979752.77861, 2323150.634324, 2323150.635394]",True
atomic-blaze-14453,25,0.01,0.002,job_shifting_1_MAB_80,0.1,0,133291494.571443,"[3578310.926387, 714424.287461, 1681301.268085, 604242.983015, 603581.008927, 1114604.1034499998, 997715.357755, 634605.6372609999, 566983.597771, 732080.900345, 539549.7888110001, 557619.4190649999, 641722.768521, 702748.807312, 1513304.967352, 1191284.3759209998, 482151.765908, 973433.99892, 974976.398966, 970707.943878, 2071705.206939, 2123667.400787, 2169995.848076, 2413737.646881, 1557646.427167, 1994082.665861, 2044877.442825, 2046287.492213, 2217253.932169, 2050160.954684, 1725524.102214, 1851349.420922, 1971534.939129, 1900597.220211, 1985809.393669, 2196773.892802, 1762338.874697, 2080189.963123, 1712403.514373, 2050926.021512, 2351418.3913040003, 2850672.101088, 3277376.7241729996, 2977584.129114, 1933295.0601, 2657346.7114450005, 1247003.829593, 1414619.631765, 1470261.958616, 1292348.24323, 1256627.912365, 774302.283597, 857728.610213, 2042886.3623989995, 2186668.233892, 1722716.6899469998, 997206.201897, 1306117.468002, 829348.978671, 1195683.8898, 1662429.2761609997, 1772945.566377, 1865499.138819, 1656820.546285, 1893054.919137, 1813524.095919, 2166319.1260519996, 1856792.787348, 1664017.506795, 2541704.766576, 1953762.598776, 1749228.341541, 1649166.049491, 1824206.880405, 2119843.87429, 1876224.219293, 2256474.729316, 1979752.791013, 2323150.641415, 2323150.639858]",True
curious-moon-14454,50,0.01,0.002,job_shifting_1_MAB_80,0.1,0,133291492.77289306,"[3578310.9501010003, 714424.4748569999, 1681301.182208, 604242.931031, 603580.92182, 1114604.032743, 997715.270501, 634605.5542329999, 566983.511689, 732080.8130519999, 539549.7006760001, 557619.3389089999, 641722.683758, 702748.722941, 1513304.871621, 1191284.275408, 482151.661452, 973433.894213, 974976.314183, 970707.865364, 2071705.330057, 2123667.241729, 2169995.845491, 2413737.638077, 1557646.366536, 1994082.610823, 2044877.4385929997, 2046287.486412, 2217253.927833, 2050160.937579, 1725524.098789, 1851349.419195, 1971534.938385, 1900597.220926, 1985809.389996, 2196773.889972, 1762338.867492, 2080189.960482, 1712403.5101190002, 2050926.015294, 2351418.3833870003, 2850672.0376500003, 3277376.668067, 2977584.113212, 1933295.056962, 2657346.706176, 1247003.82735, 1414619.626729, 1470261.8761910002, 1292348.239034, 1256627.908349, 774302.276195, 857728.606912, 2042886.3624899995, 2186668.232473, 1722716.682741, 997206.199219, 1306117.470987, 829348.9813239999, 1195683.890779, 1662429.2719259998, 1772945.60277, 1865499.204829, 1656820.5487449998, 1893054.91986, 1813524.10086, 2166319.128877, 1856792.791458, 1664017.509468, 2541704.767774, 1953762.596975, 1749228.331236, 1649166.0465620002, 1824206.810363, 2119843.869343, 1876224.218039, 2256474.729783, 1979752.787824, 2323150.645667, 2323150.639767]",True
giddy-breeze-14455,70,0.01,0.002,job_shifting_1_MAB_80,0.1,0,133291494.19382998,"[3578310.900955, 714424.305509, 1681301.266094, 604242.984328, 603581.010777, 1114604.104372, 997715.358071, 634605.637929, 566983.597679, 732080.897025, 539549.7864160001, 557619.4166009999, 641722.7683250001, 702748.8123069999, 1513304.92584, 1191284.3408799998, 482151.726788, 973433.956806, 974976.316836, 970707.863763, 2071705.342312, 2123667.276134, 2169995.854828, 2413737.650961, 1557646.369029, 1994082.61401, 2044877.443016, 2046287.510533, 2217253.943529, 2050160.943689, 1725524.104335, 1851349.422922, 1971534.949774, 1900597.225386, 1985809.39281, 2196773.891218, 1762338.872929, 2080189.990263, 1712403.513643, 2050926.021679, 2351418.387071, 2850672.11778, 3277376.670831, 2977584.119663, 1933295.061261, 2657346.710524, 1247003.8302739998, 1414619.631066, 1470261.8809030002, 1292348.243406, 1256627.915942, 774302.288399, 857728.6161809999, 2042886.36207, 2186668.2343019997, 1722716.684364, 997206.201632, 1306117.473638, 829348.9842739999, 1195683.891669, 1662429.2867649996, 1772945.621343, 1865499.153556, 1656820.553136, 1893054.9218319997, 1813524.102661, 2166319.1338099996, 1856792.795022, 1664017.515363, 2541704.775718, 1953762.602867, 1749228.334814, 1649166.054715, 1824206.825476, 2119843.873228, 1876224.223906, 2256474.735089, 1979752.781604, 2323150.644073, 2323150.643301]",True
serene-bush-14456,3,0.01,0.0002,job_shifting_1_MAB_80,0.1,0,137441583.69184196,"[3578310.933068, 714424.359918, 1681301.268217, 604242.986439, 603581.011868, 1114604.1072059998, 997715.357526, 634605.6376799999, 566983.599148, 732080.8991449999, 539549.787335, 557619.4192159999, 641722.7704950001, 702748.807894, 1513304.948256, 1191284.3613329998, 482151.750417, 973433.980423, 974976.39957, 970707.950655, 2071705.20883, 2123667.2339560003, 2169995.929479, 2413737.719844, 1557646.45152, 1994082.689107, 2044877.519254, 2046287.56901, 2217254.011106, 2050161.020892, 1725524.18074, 1851349.500166, 1971535.019551, 1900597.299913, 1985809.470307, 2196773.973278, 1762338.952402, 2080190.0414579995, 1712403.590705, 2050926.09978, 2351418.410399, 2850672.1505750003, 3277376.724381, 2977584.134217, 1933295.127117, 2677517.960891, 2378296.5104439994, 2449670.559705, 2438037.601954, 2342326.110409, 1256627.910532, 774302.281511, 857728.610335, 2042886.3612539996, 2132487.584096, 1722716.6862159998, 997206.203524, 1306117.471804, 829348.9812319999, 1195683.892059, 1662429.2846109995, 1772945.6164779998, 1865499.1993410003, 1656820.552341, 1893054.9216799997, 1813524.102749, 2166319.1321539995, 1856792.797974, 1664017.512514, 2541704.7709339997, 1953762.601818, 1749228.331903, 1649166.0518900002, 1824206.814598, 2119843.872578, 1876224.224276, 2256474.7352429996, 1979752.796486, 2323150.642049, 2323150.640463]",True
still-gorge-14457,5,0.01,0.0002,job_shifting_1_MAB_80,0.1,0,144042680.27722102,"[3578310.908384, 714424.3423049999, 1681301.268727, 604242.987379, 603581.0122870001, 1114604.109726, 996569.846823, 634605.661306, 566983.600791, 732080.9002479999, 539549.784086, 557619.415494, 641722.7644, 702748.803874, 1513304.943719, 1191284.35488, 482151.750709, 973433.980985, 974976.400113, 970707.950158, 2071705.211719, 2123667.2534310003, 2169995.932928, 2413737.723317, 1750268.233894, 2060798.492021, 2044877.5209069997, 2046287.571767, 2113262.2510269997, 2111583.271529, 1769123.991499, 1879892.954102, 2040085.221868, 1972982.246516, 1985809.395327, 2196773.893997, 1762338.889723, 2080189.966205, 1712403.535397, 2050926.024015, 2351418.392523, 2850672.127299, 3277376.681292, 2977584.137913, 1956264.645088, 2696880.491293, 2366396.552231, 2423187.0033520004, 2411511.951, 1292348.241446, 2351214.6030650004, 1946319.409829, 2100914.581519, 3013906.781654999, 2971328.290277, 2623021.3128939997, 2022201.856695, 1306117.468546, 829348.9760009999, 1195683.886295, 1662429.2671819995, 1772945.5606719998, 1865499.1379400005, 1656820.548761, 1893054.9191089997, 1813524.099818, 2166319.130511, 1856792.789768, 1664017.53013, 2541704.831249, 1953762.602448, 1749228.3314339998, 1649166.0528070002, 1824206.811993, 2119843.873605, 1876224.224224, 2256474.735041, 1979752.78321, 2323150.644562, 2323150.644961]",True
driven-voice-14458,8,0.01,0.0002,job_shifting_1_MAB_80,0.1,0,137137821.94176403,"[3578310.91731, 714424.289322, 1681301.268386, 604242.983638, 603581.009191, 1114604.1056759998, 996569.842747, 774803.6479740001, 674037.6953360001, 799845.042578, 646813.2658599999, 582672.910604, 712139.021607, 746996.170604, 1523040.178803, 1183097.688818, 477657.968714, 945943.289195, 917588.028711, 869547.030791, 2178186.233611, 2123667.3806970003, 2216382.0048350003, 2354054.0929130004, 1557646.376283, 1994082.613764, 2044877.449649, 2046287.492854, 2217253.938275, 2050161.02409, 1725524.103316, 1851349.435803, 1971534.945573, 1900597.22435, 1985809.396672, 2196773.905287, 1762338.890311, 2080190.008109, 1712403.5158660002, 2050926.034431, 2351418.3982550004, 2850672.015931, 3277376.673891, 2977584.165281, 1956264.650621, 2696880.493558, 2366396.5801449995, 2423187.0032880004, 2411511.954269, 1292348.240907, 1256627.923256, 774302.29536, 857728.612969, 2042886.36183, 2132487.581288, 2026461.1419740005, 997206.204519, 1306117.470432, 829348.980783, 1195683.892917, 1662429.2759929998, 1772945.6155259998, 1865499.141162, 1656820.557102, 1893054.926218, 1813524.196776, 2166319.133658, 1856792.860206, 1664017.5144, 2541704.7961379997, 1953762.605238, 1749228.334017, 1649166.054074, 1824206.81333, 2119843.8749059997, 1876224.22203, 2256474.7683869996, 1979752.832277, 2323150.713327, 2323150.642971]",True
glamorous-snow-14459,10,0.01,0.0002,job_shifting_1_MAB_80,0.1,0,137535367.70355898,"[3578310.916607, 714424.658995, 1681301.27123, 604243.006137, 603581.027243, 1114604.041123, 996569.78067, 774803.6475780001, 674037.7686180001, 799845.120323, 646813.2027279999, 582672.8445759999, 712138.953591, 746996.171689, 1523040.181876, 1183097.689392, 477657.975275, 945943.290267, 917588.028047, 869547.0301130001, 2178186.264359, 2123667.5394240003, 2216382.0456080004, 2354054.178995, 1704166.7780900002, 2060798.466139, 2229183.779781, 2046287.528619, 2217253.958818, 2050160.993426, 1725524.183305, 1851349.503192, 1971535.022442, 1900597.306678, 1985809.417355, 2196773.905678, 1762338.898065, 2080189.982982, 1712403.592957, 2050926.102934, 2351418.437988, 2850672.2561830003, 3277376.7633669996, 2977584.198745, 1956264.725303, 2696880.531525, 2366396.6172589995, 2423187.096464, 2411512.025354, 1292348.31563, 1256627.990877, 774302.366243, 857728.695735, 2042886.4314289996, 2132487.655767, 2026461.2056090003, 997206.244361, 1306117.5213, 829349.0542799999, 1195683.956823, 1662429.3412359995, 1772945.731256, 1865499.173888, 1656820.5959839998, 1893054.950935, 1813524.1331080005, 2166319.1714399997, 1856792.858669, 1664017.57152, 2541704.799342, 1953762.631752, 1749228.364988, 1649166.0901030002, 1824206.883393, 2119843.960572, 1876224.280746, 2256474.8171369997, 1979752.818721, 2323150.709337, 2323150.674265]",True
summer-breeze-14460,15,0.01,0.0002,job_shifting_1_MAB_80,0.1,0,134577872.660531,"[3578310.899628, 714424.639811, 1681301.276521, 604242.988607, 603581.00977, 1114604.1241149998, 996569.86945, 774803.6611710001, 674037.7235900001, 799845.070207, 646813.254629, 582672.847672, 712139.0061870001, 746996.1178159999, 1523040.182432, 1183097.672445, 477657.927396, 945943.237712, 917588.025243, 869546.9836520001, 2178186.289319, 2123667.6288520005, 2216382.0843220004, 2354054.17481, 1557646.453934, 1994082.692729, 2044877.506431, 2046287.523309, 2217253.992278, 2050161.008838, 1769123.946182, 1879892.899014, 2040085.2663819997, 1960569.505848, 2119375.0050200005, 2239559.521151, 1778747.166631, 2113575.836081, 1750326.106348, 2139928.3360610004, 2502332.010185, 2850672.066538, 3277376.671276, 2972646.6393, 1933295.060979, 2657346.711695, 1247003.8321, 1414619.632349, 1470261.8976030005, 1292348.241434, 1256627.912211, 774302.301705, 857728.611281, 2042886.362931, 2132487.583598, 1722716.6820509995, 997206.203441, 1481913.369666, 829348.9810919999, 1195683.890046, 1662429.2792179997, 1772945.561822, 1865499.1415450005, 1656820.552823, 1893054.931918, 1813524.107416, 2166319.133567, 1856792.814629, 1664017.535079, 2541704.769258, 1953762.598744, 1749228.335357, 1649166.0528030002, 1824206.813121, 2119843.872085, 1876224.22317, 2256474.7469249996, 1979752.782591, 2323150.643209, 2323150.642176]",True
smart-plant-14461,25,0.01,0.0002,job_shifting_1_MAB_80,0.1,0,144079026.29069203,"[3578310.916761, 714424.3781099999, 1681301.179358, 604242.897915, 603580.9164720001, 1114604.017075, 996569.769458, 774803.5704310001, 674037.678877, 799845.03118, 646813.1771569999, 582672.82413, 712138.927841, 746996.0822289999, 1523040.092003, 1183097.602204, 477657.880101, 945943.202178, 917587.939971, 869546.9415650001, 2178186.348216, 2123667.2365750005, 2216381.9968900005, 2354054.086196, 1557646.369613, 1994082.609074, 2044877.436192, 2046287.485825, 2217253.929747, 2050160.937824, 1725524.094151, 1851349.417753, 1971534.933678, 1900597.218357, 1985809.38859, 2196773.884224, 1762338.867404, 2080189.957635, 1712403.509363, 2050926.018156, 2351418.380235, 2850672.060294, 3277376.6605959996, 2977584.11132, 1956264.635677, 2696880.483059, 2366396.550792, 2423186.9956580005, 2411511.944429, 1292348.234846, 2351214.596514001, 1946319.399773, 2100914.516003, 3013906.779543999, 2971328.286824, 2623021.3091619997, 2022201.858679, 1306117.468738, 829348.9790449999, 1195683.889501, 1662429.2721959995, 1772945.5596029998, 1865499.140649, 1656820.550316, 1893054.91861, 1813524.098753, 2166319.128948, 1856792.786759, 1664017.5098400002, 2541704.770946, 1953762.598577, 1749228.327687, 1649166.046458, 1824206.808199, 2119843.868781, 1876224.221015, 2256474.734061, 1979752.779033, 2323150.63886, 2323150.640233]",True
