name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
kind-spaceship-12374,3,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,103442162.55663098,"[14214541.360872, 3337267.751633, 4559055.048395, 5345650.055939999, 5336374.370771, 3647467.104649, 4273419.543198999, 2350059.0548860007, 5387185.738977999, 3740912.251001, 3935067.20116, 6036697.590612, 4495388.473354, 3502804.187655, 3615286.482538999, 11619765.333892, 5176149.447670001, 4656496.871455, 4109179.89092, 4103394.79705]",True
giddy-snow-12377,5,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,97990128.25340398,"[14214541.395284, 3337268.2246640003, 4559055.084994, 5345650.125597, 5336374.416695, 3647467.158932, 4273419.511003, 2547930.8879640005, 5387185.678874999, 3722009.640275, 4119025.794968, 5359027.833385999, 3898019.08831, 3664968.862208, 3605088.021241999, 7794256.861059001, 4504352.994713, 4655290.738453, 4006246.863534999, 4012949.071247]",True
stilted-pine-12380,8,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780115.476811,"[14214541.394488, 3337268.1844450003, 4559055.079891001, 5345650.063978, 5336374.4362389995, 3647467.254566, 4273419.638393999, 2547931.040882, 5385633.138277, 3789480.5661479994, 4054451.441719, 7401388.26061, 7012093.741172, 3652854.574448, 3567651.3658539997, 7792887.888631, 8072704.672226, 4681124.051921998, 4096713.831814, 4011424.851106999]",True
celestial-rain-12383,10,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780116.74152698,"[14214541.433023, 3337268.597018, 4559055.100502001, 5345650.094407, 5336374.40073, 3647467.24444, 4273419.642131999, 2547931.0259920005, 5385633.098475999, 3789480.626434, 4054451.446931, 7401388.29001, 7012093.915264, 3652854.732948, 3567651.3859699997, 7792887.904821, 8072704.762072, 4681124.166347998, 4096713.931421, 4011424.942587999]",True
serene-water-12386,15,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780116.925501,"[14214541.419221, 3337268.3125070003, 4559055.083442001, 5345650.116171, 5336374.405737, 3647467.23541, 4273419.66709, 2547931.0051410003, 5385633.201433999, 3789480.7350019994, 4054451.377136, 7401388.362901, 7012093.945491, 3652854.669699, 3567651.4667649996, 7792887.951541, 8072704.713371, 4681124.210080998, 4096714.00007, 4011425.047290999]",True
prime-disco-12388,25,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780117.30586196,"[14214541.371169, 3337268.676763, 4559055.115305001, 5345650.128018, 5336374.302379, 3647467.037144, 4273419.7292329995, 2547931.1663920004, 5385633.155121, 3789480.8287519994, 4054451.347525, 7401388.174777, 7012093.836187, 3652854.657935, 3567651.6143759997, 7792887.949721, 8072704.806841, 4681124.164430998, 4096714.108138, 4011425.135654999]",True
genial-rain-12390,50,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780115.755959,"[14214541.371057, 3337268.075129, 4559055.1365290005, 5345650.148854, 5336374.368964, 3647467.246889, 4273419.584338999, 2547930.864783, 5385633.01811, 3789480.462251, 4054451.373042, 7401388.16127, 7012093.8446080005, 3652854.597654, 3567651.488424, 7792888.031092, 8072704.764647, 4681124.254208999, 4096714.000766, 4011424.963341999]",True
serene-flower-12393,70,0.001,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780115.806112,"[14214541.393782, 3337268.337138, 4559055.088582001, 5345649.993384, 5336374.388343, 3647467.302463, 4273419.716583, 2547930.9018110004, 5385633.029968999, 3789480.6727109994, 4054451.356357, 7401388.274254, 7012093.701955, 3652854.560403, 3567651.377877, 7792887.980581, 8072704.607997, 4681124.178121999, 4096713.967521, 4011424.976278999]",True
frosty-wind-12396,3,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,103442163.673452,"[14214541.392944, 3337268.30809, 4559055.034011001, 5345650.127572999, 5336374.565768, 3647467.150536, 4273419.776916999, 2350059.1563350004, 5387185.744665, 3740912.193107, 3935067.110474, 6036697.64513, 4495388.565393999, 3502804.13641, 3615286.584195, 11619765.265918, 5176149.420996001, 4656496.918897, 4109179.920311, 4103394.655781]",True
firm-rain-12399,5,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,97990128.81960398,"[14214541.362278, 3337268.3622020003, 4559055.189932001, 5345650.218653, 5336374.605835, 3647467.270976, 4273419.703368999, 2547931.029076, 5387185.662225999, 3722009.738927, 4119025.850256, 5359027.930856, 3898019.005543, 3664968.867529, 3605087.8432109994, 7794256.781236, 4504352.817712001, 4655290.625797999, 4006246.904345999, 4012949.049643]",True
fragrant-sound-12402,8,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,97990129.20787,"[14214541.397482, 3337268.414443, 4559055.161979001, 5345650.156231999, 5336374.542599, 3647467.239127, 4273419.656958999, 2547930.9729390005, 5387185.665378, 3722009.720807, 4119025.843426, 5359027.939177999, 3898019.130984, 3664969.045991, 3605087.9539299994, 7794256.805144001, 4504352.856258, 4655290.705084999, 4006246.891251, 4012949.108678]",True
bumbling-violet-12405,10,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,106780116.91967198,"[14214541.393081, 3337268.39478, 4559055.157532001, 5345650.199283999, 5336374.583982, 3647467.333285, 4273419.534498999, 2547931.0113540003, 5385633.099172999, 3789480.6373359994, 4054451.508853, 7401388.288849, 7012093.798959, 3652854.671424, 3567651.5028709997, 7792887.92107, 8072704.696531, 4681124.178554999, 4096714.029858, 4011424.978395999]",True
wandering-terrain-12407,15,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,106780116.90952702,"[14214541.350875, 3337268.131567, 4559055.170344001, 5345650.210353, 5336374.587729, 3647467.254869, 4273419.605396, 2547931.0266640005, 5385633.180318, 3789480.616617, 4054451.51584, 7401388.320607, 7012093.883536, 3652854.769568, 3567651.4035179997, 7792887.918628, 8072704.686629, 4681124.243502999, 4096714.024294, 4011425.008671999]",True
stellar-dew-12410,25,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,106780116.95057502,"[14214541.383478, 3337268.7220630003, 4559055.015529001, 5345650.042857, 5336374.397462999, 3647467.09105, 4273419.488828999, 2547930.9091760004, 5385633.254868999, 3789480.531386, 4054451.437619, 7401388.381035, 7012093.848103, 3652854.854476, 3567651.5065129995, 7792887.98871, 8072704.838271, 4681124.103240998, 4096714.137876, 4011425.018030999]",True
spring-silence-12413,50,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,106780116.035546,"[14214541.353602, 3337268.088852, 4559055.084358001, 5345650.177579, 5336374.470152, 3647467.224468, 4273419.623066999, 2547931.0350520005, 5385633.140732999, 3789480.5070389993, 4054451.312977, 7401388.320063, 7012093.764555, 3652854.570011, 3567651.4500299995, 7792887.984708, 8072704.712378, 4681124.178932998, 4096714.054278, 4011424.982710999]",True
denim-grass-12415,70,0.001,0.02,job_random_1_MAB_rep16_round20,0.01,0,106780117.658477,"[14214541.392801, 3337268.8300650003, 4559055.193182001, 5345650.257676, 5336374.689754999, 3647467.27789, 4273419.664686999, 2547931.002681, 5385633.1049, 3789480.526384999, 4054451.462017, 7401388.253363, 7012093.893037, 3652854.718559, 3567651.606794999, 7792888.002383, 8072704.739965, 4681124.140456999, 4096713.960114, 4011424.941764999]",True
frosty-plant-12418,3,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,103442163.152417,"[14214541.37209, 3337268.090715, 4559055.048879, 5345650.072674, 5336374.422458, 3647467.163027, 4273419.566221, 2350059.1080100005, 5387185.722127999, 3740912.193492, 3935067.146286, 6036697.635961, 4495388.589813, 3502804.221617, 3615286.530846, 11619765.412748, 5176149.471462001, 4656496.851607, 4109179.863227, 4103394.669156]",True
dainty-silence-12420,5,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,97990129.67286,"[14214541.401663, 3337268.232321, 4559055.011799001, 5345650.031223999, 5336374.317981, 3647467.297284, 4273419.805528999, 2547931.2605540003, 5387185.8774069995, 3722009.719403, 4119025.918288, 5359028.044957999, 3898019.095677, 3664968.907304, 3605087.946006, 7794256.916681, 4504352.848343, 4655290.782172999, 4006247.125909999, 4012949.1323549994]",True
swift-frog-12423,8,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,97990129.598897,"[14214541.371884, 3337268.499262, 4559055.113159001, 5345650.168369, 5336374.400156, 3647467.176376, 4273419.553749999, 2547930.879277, 5387185.750754, 3722009.74507, 4119025.932854001, 5359027.977483999, 3898019.214339, 3664969.019784, 3605088.172141999, 7794256.925393, 4504352.948621, 4655290.688050999, 4006246.972903, 4012949.089269]",True
pious-glade-12426,10,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,106780116.563362,"[14214541.365601, 3337268.2121180003, 4559055.113061001, 5345650.138014, 5336374.500314999, 3647467.32716, 4273419.727805999, 2547930.906512, 5385633.131781, 3789480.638970999, 4054451.344478, 7401388.334088, 7012093.866994, 3652854.591141, 3567651.3977789995, 7792887.911727, 8072704.741131, 4681124.250246999, 4096714.091805, 4011424.972632999]",True
generous-breeze-12429,15,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,106780116.959605,"[14214541.411627, 3337268.768276, 4559055.171635001, 5345650.118761, 5336374.471874, 3647467.209581, 4273419.591796999, 2547930.9106560005, 5385633.083338999, 3789480.555672, 4054451.50358, 7401388.355568999, 7012093.894122, 3652854.607956, 3567651.4041629997, 7792887.925518, 8072704.753692, 4681124.111889998, 4096714.123395, 4011424.986501999]",True
giddy-wildflower-12432,25,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,106780116.79867598,"[14214541.420779, 3337268.281264, 4559055.132999001, 5345650.187906, 5336374.412076999, 3647467.248751, 4273419.713440999, 2547931.0948350006, 5385633.222208, 3789480.6393809994, 4054451.425718, 7401388.417087, 7012093.869337, 3652854.691661, 3567651.4271529997, 7792887.905794, 8072704.594681, 4681124.008981998, 4096714.019155, 4011425.085466999]",True
usual-deluge-12435,50,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,106780116.816335,"[14214541.356227, 3337268.220106, 4559055.192757001, 5345650.202405, 5336374.535184, 3647467.462979, 4273419.7295349995, 2547930.9913020004, 5385633.123327999, 3789480.5989029994, 4054451.466439, 7401388.26012, 7012093.755342, 3652854.6748, 3567651.4999019997, 7792887.996589, 8072704.646239, 4681124.145693999, 4096714.003531, 4011424.954952999]",True
swift-universe-12437,70,0.001,0.002,job_random_1_MAB_rep16_round20,0.01,0,106780118.068251,"[14214541.400027, 3337268.924724, 4559055.337384, 5345650.224049, 5336374.589199999, 3647467.225316, 4273419.763358, 2547931.1534610004, 5385633.164135, 3789480.657513, 4054451.433215, 7401388.293436, 7012093.740501, 3652854.681388, 3567651.5449209996, 7792888.048516, 8072704.729686, 4681124.121086999, 4096713.979341, 4011425.056992999]",True
cool-fog-12439,3,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,97990130.12102398,"[14214541.336949, 3337267.979318, 4559055.104271001, 5345650.254555, 5336374.669667, 3647467.562615, 4273419.865656, 2547931.012438, 5387186.021455999, 3722009.904452, 4119025.934654, 5359028.009800999, 3898019.051977, 3664968.879804, 3605087.9634079994, 7794256.941051001, 4504352.8591950005, 4655290.757985, 4006246.895628, 4012949.116144]",True
firm-silence-12442,5,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,106780117.21253,"[14214541.358581, 3337267.879861, 4559055.030546001, 5345650.01768, 5336374.24371, 3647467.058461, 4273419.507579999, 2547931.0151600004, 5385633.133241999, 3789480.971741999, 4054451.670355, 7401388.417921, 7012093.956553, 3652854.913881, 3567651.643601, 7792888.161966, 8072704.771245, 4681124.255635998, 4096714.148754, 4011425.056054999]",True
balmy-bird-12445,8,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,106739098.14701,"[14214541.441549, 3337268.220445, 4559055.152896001, 5345650.03513, 5336374.388677999, 3647467.143058, 4273419.544795999, 2547930.8735, 5385632.955340999, 3773008.670919999, 4054451.236271, 7401388.13549, 7060655.899567, 3652854.628618, 3567651.4445439996, 7784482.986681, 7995610.472263001, 4693515.607867, 4096714.150697, 4011425.158698999]",True
vague-shadow-12448,10,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,106755595.760853,"[14214541.399974, 3337268.486079, 4559055.17061, 5345650.232284, 5336374.561411, 3647467.282602, 4273419.602940999, 2547930.9178490005, 5385633.0876939995, 3773008.889369999, 4054451.443425, 5413022.766167, 7697751.572504999, 3502804.003526, 3567651.2730369996, 8196088.621113, 8945568.562249001, 4719285.23614, 4142526.82498, 4096095.826896999]",True
stellar-smoke-12451,15,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,97973808.560327,"[14214541.361779, 3337268.280168, 4559055.2349620005, 5345650.299814, 5336374.495259999, 3647467.244773, 4273419.643746, 2547931.000752, 5385633.177223, 3773008.904653999, 4054451.396394, 5413022.805604001, 4090457.298254001, 3167864.325235, 3445743.21156, 8043370.600191999, 4956026.736764001, 4490129.467853999, 3943631.710062, 3948761.365277]",True
colorful-pyramid-12453,25,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,97973808.955461,"[14214541.38876, 3337268.299838, 4559055.220917, 5345650.202872, 5336374.488171999, 3647467.265222, 4273419.805778, 2547931.0025080005, 5385633.180218999, 3773008.800981, 4054451.600338, 5413022.775871, 4090457.355010001, 3167864.399475, 3445743.196568, 8043370.632045999, 4956026.818344001, 4490129.572687999, 3943631.716762, 3948761.233092]",True
serene-snowball-12456,50,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,97973807.89978898,"[14214541.40012, 3337267.9259470003, 4559055.03516, 5345649.977813, 5336374.314772, 3647467.283489, 4273419.550109999, 2547931.0151110003, 5385633.277268999, 3773008.804262, 4054451.52147, 5413022.780266, 4090457.399806, 3167864.586958, 3445743.252208, 8043370.601911, 4956026.782584, 4490129.4352899995, 3943631.74145, 3948761.213793]",True
silvery-darkness-12459,70,0.001,0.0002,job_random_1_MAB_rep16_round20,0.01,0,97973808.431895,"[14214541.417717, 3337268.8885850003, 4559055.099304001, 5345650.137329999, 5336374.52105, 3647467.207669, 4273419.516689, 2547930.8699720004, 5385632.9642239995, 3773008.684692, 4054451.300503, 5413022.672506, 4090457.332869, 3167864.358048, 3445743.1516440003, 8043370.664732, 4956026.830253, 4490129.669367999, 3943631.838615, 3948761.306125]",True
mild-armadillo-12462,3,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,106780116.886378,"[14214541.347636, 3337268.691046, 4559055.193147001, 5345650.096232, 5336374.484476, 3647467.29603, 4273419.815180999, 2547930.9720540005, 5385633.164604, 3789480.570526, 4054451.492377, 7401388.25586, 7012093.755715, 3652854.608349, 3567651.4439649996, 7792887.982253, 8072704.666566, 4681124.083365998, 4096714.018934, 4011424.948060999]",True
zesty-yogurt-12464,5,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,106739099.073223,"[14214541.347999, 3337268.318981, 4559055.032255, 5345649.928493, 5336374.367651, 3647467.143026, 4273419.570433999, 2547930.9025590005, 5385633.062372999, 3773008.759630999, 4054451.405607, 7401388.350884, 7060656.233281, 3652854.62371, 3567651.4921069997, 7784482.903413, 7995610.504475001, 4693515.706097, 4096714.298403, 4011425.1218439993]",True
elated-cloud-12467,8,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,106755595.835325,"[14214541.381318, 3337268.187061, 4559055.172171, 5345650.067301, 5336374.574653, 3647467.1666, 4273419.626561999, 2547930.8529490004, 5385633.038624999, 3773008.749749, 4054451.310226, 5413022.762986001, 7697751.600586999, 3502804.050044, 3567651.4382579997, 8196088.769394999, 8945568.710602, 4719285.478124999, 4142526.937455, 4096095.9606579994]",True
crimson-monkey-12470,10,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,97973807.75011602,"[14214541.377381, 3337268.11726, 4559055.104793001, 5345650.047555, 5336374.364670999, 3647467.148815, 4273419.5118619995, 2547930.8514790004, 5385633.072841999, 3773008.716229, 4054451.372216, 5413022.786262, 4090457.371331, 3167864.400649, 3445743.3592640003, 8043370.617927999, 4956026.8684330005, 4490129.483463, 3943631.814452, 3948761.363231]",True
rose-mountain-12473,15,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,98070617.365341,"[14214541.409239, 3337268.4879320003, 4559055.0407300005, 5345650.216685, 5336374.411896, 3647467.182732, 4273419.881801999, 2547930.9650850003, 5385633.1379309995, 3773008.938452, 4054451.528372, 5413022.963232, 4090457.44495, 3167864.596075, 3445743.365759, 8043370.661354999, 4956026.8340300005, 4596640.78296, 3938349.915492001, 3944339.600632]",True
summer-cherry-12475,25,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,98070616.685291,"[14214541.358887, 3337268.323931, 4559054.974795001, 5345650.225178, 5336374.419418, 3647467.313815, 4273419.944367999, 2547931.085675, 5385633.180772999, 3773008.907682, 4054451.441574, 5413022.852273, 4090457.455248001, 3167864.437118, 3445743.305321, 8043370.630123, 4956026.764451001, 4596640.610083001, 3938349.734355, 3944339.720223]",True
deft-surf-12478,50,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,98070616.618506,"[14214541.409698, 3337268.2797560003, 4559055.0863580005, 5345650.075722, 5336374.529266, 3647467.212683, 4273419.738193999, 2547931.0865110005, 5385633.186852, 3773008.800482, 4054451.567481, 5413022.921253, 4090457.460951001, 3167864.532289, 3445743.18392, 8043370.557473999, 4956026.812972001, 4596640.54756, 3938349.810557, 3944339.818527]",True
effortless-rain-12481,70,0.001,2e-05,job_random_1_MAB_rep16_round20,0.01,0,98070616.366323,"[14214541.415218, 3337268.7724300004, 4559055.258263001, 5345650.267285, 5336374.66763, 3647467.302788, 4273419.820272, 2547931.0014400003, 5385633.162733999, 3773008.741566, 4054451.329889, 5413022.674217001, 4090457.325465, 3167864.3442599997, 3445743.096254, 8043370.497551, 4956026.659817001, 4596640.514689, 3938349.703498, 3944339.811056999]",True
clean-rain-12484,3,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,106780117.585198,"[14214541.432789, 3337268.927839, 4559055.293355001, 5345650.325418, 5336374.5660729995, 3647467.457024, 4273419.794644999, 2547930.9153830004, 5385633.030304, 3789480.718876, 4054451.392815, 7401388.268438, 7012093.769932, 3652854.762912, 3567651.4283899995, 7792887.853359, 8072704.782167, 4681124.093262998, 4096713.882333, 4011424.889882999]",True
dashing-dust-12487,5,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,106739100.202655,"[14214541.43032, 3337268.855843, 4559055.1900430005, 5345650.300857, 5336374.69021, 3647467.156882, 4273419.636111, 2547931.0437260005, 5385633.175944, 3773008.921339, 4054451.521944, 7401388.271594, 7060655.935001, 3652854.627692, 3567651.4579169997, 7784482.826942, 7995610.516228001, 4693515.645034, 4096713.992383, 4011425.006644999]",True
prime-disco-12488,8,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,97973809.833044,"[14214541.35547, 3337268.27176, 4559055.014798, 5345650.285488999, 5336374.348503, 3647467.356068, 4273419.724245999, 2547931.0523860003, 5385633.20104, 3773009.0034619994, 4054451.557379, 5413022.863737, 4090457.387838, 3167864.334382, 3445743.368057, 8043370.782264, 4956026.887833001, 4490129.590917, 3943631.973432, 3948761.473983]",True
elated-terrain-12491,10,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,97973808.591022,"[14214541.337511, 3337267.9850210003, 4559054.998256001, 5345650.0562579995, 5336374.248675, 3647467.050457, 4273419.522097999, 2547930.9677160005, 5385633.118183999, 3773008.976327, 4054451.537404, 5413022.880687, 4090457.385304, 3167864.416115, 3445743.4314300003, 8043370.717459, 4956026.837794001, 4490129.715518999, 3943632.069367, 3948761.33944]",True
pretty-flower-12494,15,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,98070615.936508,"[14214541.393221, 3337268.394609, 4559055.116766001, 5345650.031479, 5336374.381461999, 3647467.259551, 4273419.650931999, 2547931.02883, 5385633.098351999, 3773008.811244999, 4054451.411432, 5413022.794478, 4090457.412119, 3167864.495354, 3445743.161007, 8043370.54295, 4956026.802864001, 4596640.689726001, 3938349.8383840006, 3944339.621747]",True
sleek-valley-12497,25,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,98070616.187581,"[14214541.338953, 3337268.4274230003, 4559055.143721001, 5345650.24916, 5336374.7233, 3647467.242457, 4273419.789248999, 2547931.0856250003, 5385633.221495999, 3773008.861396, 4054451.344703, 5413022.763018, 4090457.4151, 3167864.3989069997, 3445743.17449, 8043370.496215999, 4956026.677132001, 4596640.502972, 3938349.757411, 3944339.574851999]",True
pretty-valley-12500,50,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,98070616.26093102,"[14214541.414329, 3337268.7793880003, 4559055.176299001, 5345650.274408, 5336374.619879, 3647467.165071, 4273419.709341999, 2547930.952533, 5385633.091169999, 3773008.846725, 4054451.378771, 5413022.758364, 4090457.337278001, 3167864.274284, 3445743.184192, 8043370.596337999, 4956026.705655001, 4596640.57268, 3938349.779685, 3944339.64454]",True
hardy-field-12502,70,0.001,2e-06,job_random_1_MAB_rep16_round20,0.01,0,98070617.661949,"[14214541.374999, 3337268.583528, 4559055.162470001, 5345650.290357, 5336374.514973, 3647467.241324, 4273419.723215999, 2547931.1239130003, 5385633.169364999, 3773008.884965, 4054451.486192, 5413022.820222001, 4090457.340593, 3167864.614007, 3445743.332053, 8043370.736044, 4956026.913738001, 4596640.697556, 3938349.853194, 3944339.79924]",True
logical-meadow-12505,3,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,106780117.34763202,"[14214541.380507, 3337268.045146, 4559055.040276001, 5345650.008156, 5336374.324286, 3647467.109839, 4273419.752394999, 2547931.0277520004, 5385633.296259999, 3789480.7740159994, 4054451.574928, 7401388.45988, 7012093.901581001, 3652854.981569, 3567651.6244829996, 7792888.124199, 8072704.873132, 4681124.140802998, 4096713.938951, 4011424.969472999]",True
azure-smoke-12508,5,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,106755596.53397098,"[14214541.396444, 3337268.666141, 4559055.216045001, 5345650.178685, 5336374.576628, 3647467.3933, 4273419.723873, 2547930.9797030003, 5385633.14782, 3773008.760133, 4054451.318104, 5413022.758183001, 7697751.604860999, 3502804.134083, 3567651.369565, 8196088.709248, 8945568.757953001, 4719285.345325, 4142526.703521, 4096095.794356]",True
logical-armadillo-12510,8,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,97973809.037522,"[14214541.414954, 3337268.70599, 4559055.198005001, 5345650.193674, 5336374.679754, 3647467.166395, 4273419.655588999, 2547930.965474, 5385633.175437, 3773008.861915, 4054451.416441, 5413022.843816, 4090457.460798001, 3167864.4488109997, 3445743.1846330003, 8043370.582168999, 4956026.738016001, 4490129.382131999, 3943631.684044, 3948761.279475]",True
faithful-blaze-12513,10,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,97973809.590529,"[14214541.396393, 3337268.534765, 4559055.147615001, 5345650.090771, 5336374.554904, 3647467.109308, 4273419.589655999, 2547930.8808510005, 5385633.073805, 3773008.755251, 4054451.384538, 5413022.866381001, 4090457.44475, 3167864.495657, 3445743.396484, 8043370.784925, 4956026.851095001, 4490129.801279999, 3943631.906636, 3948761.525464]",True
elated-jazz-12516,15,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,98070615.905883,"[14214541.36397, 3337268.367105, 4559055.08114, 5345650.0725259995, 5336374.385621999, 3647467.099268, 4273419.570389, 2547931.1052000006, 5385633.171358, 3773008.982538999, 4054451.485902, 5413022.830580001, 4090457.463826, 3167864.5394929997, 3445743.2424660004, 8043370.631252999, 4956026.738734, 4596640.486008001, 3938349.738972, 3944339.549531999]",True
dutiful-grass-12519,25,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,98070616.99644,"[14214541.389199, 3337268.718859, 4559055.114213001, 5345650.207381, 5336374.575293, 3647467.29675, 4273419.755507, 2547931.0249710004, 5385633.137393999, 3773008.814038, 4054451.44189, 5413022.795309001, 4090457.5405930006, 3167864.5022409996, 3445743.1948720003, 8043370.631074999, 4956026.726527001, 4596640.692312, 3938349.799111, 3944339.638904999]",True
electric-glitter-12522,50,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,98070617.378962,"[14214541.366601, 3337268.686645, 4559055.201167, 5345650.322129, 5336374.414697, 3647467.348061, 4273419.820758999, 2547930.925836, 5385633.145903, 3773008.740205999, 4054451.370013, 5413022.783298001, 4090457.372715001, 3167864.5354549997, 3445743.358556, 8043370.660653, 4956026.852806001, 4596640.724094001, 3938349.9660740006, 3944339.783294]",True
pleasant-gorge-12524,70,0.001,2e-07,job_random_1_MAB_rep16_round20,0.01,0,98070617.159089,"[14214541.406202, 3337268.265891, 4559055.051586001, 5345650.062449, 5336374.379311999, 3647467.155782, 4273419.600884999, 2547930.9309290005, 5385633.294085999, 3773008.953883999, 4054451.391128, 5413022.751101, 4090457.358308001, 3167864.6088199997, 3445743.5457820003, 8043370.697861999, 4956026.776723001, 4596640.883792, 3938350.179895001, 3944339.864672]",True
wandering-energy-12527,3,0.01,0.01,job_random_1_MAB_rep16_round20,0.01,0,103442163.635859,"[14214541.379174, 3337268.323617, 4559055.157673, 5345650.014504, 5336374.4200989995, 3647467.268694, 4273419.688234, 2350059.2180010006, 5387185.757557999, 3740912.173868, 3935067.085094, 6036697.668001, 4495388.634446, 3502804.155951, 3615286.563463, 11619765.300737, 5176149.452415001, 4656496.86715, 4109179.804583, 4103394.702597]",True
solar-music-12530,5,0.01,0.01,job_random_1_MAB_rep16_round20,0.01,0,97990129.44957802,"[14214541.40175, 3337268.7041120003, 4559055.210483001, 5345650.192509, 5336374.563688, 3647467.359196, 4273419.760856999, 2547931.125572, 5387185.844826999, 3722009.829392, 4119025.943634, 5359027.940878999, 3898018.970695, 3664968.830328, 3605087.8195289993, 7794256.787475, 4504352.831572, 4655290.581954, 4006246.7801279994, 4012948.9709979994]",True
fiery-serenity-12533,8,0.01,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780117.613995,"[14214541.470817, 3337268.772434, 4559055.180553, 5345650.221871, 5336374.592726, 3647467.281509, 4273419.653663999, 2547931.0517420005, 5385633.175584, 3789480.7064339994, 4054451.446282, 7401388.26258, 7012093.9003840005, 3652854.74131, 3567651.469917, 7792887.98138, 8072704.700269, 4681124.152751998, 4096713.918268, 4011424.9335189993]",True
gallant-yogurt-12536,10,0.01,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780118.137341,"[14214541.354149, 3337268.6509100003, 4559055.188817001, 5345650.138332999, 5336374.418005, 3647467.221522, 4273419.722533, 2547931.1189030004, 5385633.354177999, 3789480.616834999, 4054451.386399, 7401388.421381, 7012093.952215, 3652854.802984, 3567651.5564379995, 7792887.99235, 8072704.788321, 4681124.187654998, 4096714.173976, 4011425.091436999]",True
sleek-cherry-12538,15,0.01,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780116.457462,"[14214541.321084, 3337268.065725, 4559055.041933001, 5345650.045073, 5336374.291181999, 3647467.3622, 4273419.639078, 2547931.0646980004, 5385633.326598999, 3789480.569627, 4054451.3712, 7401388.341246, 7012093.899292, 3652854.836624, 3567651.4559939997, 7792888.018083, 8072704.762538, 4681124.143758998, 4096713.951005, 4011424.950521999]",True
sweet-water-12541,25,0.01,0.01,job_random_1_MAB_rep16_round20,0.01,0,106780117.00186,"[14214541.364254, 3337268.181564, 4559055.036704001, 5345650.047015999, 5336374.470124, 3647467.294305, 4273419.811821999, 2547931.1464390005, 5385633.260251, 3789480.7233699993, 4054451.522016, 7401388.338528, 7012093.988948, 3652854.641939, 3567651.391159, 7792887.913458, 8072704.732252, 4681124.195684998, 4096713.954489, 4011424.987536999]",True
